Date,Open,High,Low,Close,Adj Close,Volume
5/5/20,789.789978,798.919983,762.179993,768.210022,768.210022,16991700
5/6/20,776.5,789.799988,761.109985,782.580017,782.580017,11123200
5/7/20,777.210022,796.400024,772.349976,780.039978,780.039978,11527700
5/8/20,793.77002,824,787.01001,819.419983,819.419983,16130100
5/11/20,790.51001,824,785,811.289978,811.289978,16471100
5/12/20,827,843.289978,808,809.409973,809.409973,15906900
5/13/20,820.830017,826,763.299988,790.960022,790.960022,19065500
5/14/20,780,803.359985,764,803.330017,803.330017,13682200
5/15/20,790.349976,805.049988,786.549988,799.169983,799.169983,10518400
5/18/20,827.780029,834.719971,803.880005,813.630005,813.630005,11698100
5/19/20,815.169983,822.070007,806.080017,808.01001,808.01001,9636500
5/20/20,820.5,826,811.799988,815.559998,815.559998,7309300
5/21/20,816,832.5,796,827.599976,827.599976,12254600
5/22/20,822.169983,831.780029,812,816.880005,816.880005,9987500
5/26/20,834.5,834.599976,815.710022,818.869995,818.869995,8089700
5/27/20,820.859985,827.710022,785,820.22998,820.22998,11549500
5/28/20,813.51001,824.75,801.690002,805.809998,805.809998,7255600
5/29/20,808.75,835,804.210022,835,835,11812500
6/1/20,858,899,854.099976,898.099976,898.099976,14939500
6/2/20,894.700012,908.659973,871,881.559998,881.559998,13565600
6/3/20,888.119995,897.940002,880.099976,882.960022,882.960022,7949500
6/4/20,889.880005,895.75,858.440002,864.380005,864.380005,8887700
6/5/20,877.840027,886.52002,866.200012,885.659973,885.659973,7811900
6/8/20,919,950,909.159973,949.919983,949.919983,14174700
6/9/20,940.01001,954.440002,923.929993,940.669983,940.669983,11388200
6/10/20,991.880005,1027.47998,982.5,1025.050049,1025.050049,18563400
6/11/20,990.200012,1018.960022,972,972.840027,972.840027,15916500
6/12/20,980,987.97998,912.599976,935.280029,935.280029,16730200
6/15/20,917.789978,998.840027,908.5,990.900024,990.900024,15697200
6/16/20,1011.849976,1012.880005,962.390015,982.130005,982.130005,14051100
6/17/20,987.710022,1005,982.570007,991.789978,991.789978,9869400
6/18/20,1003,1019.200012,994.469971,1003.960022,1003.960022,9751900
6/19/20,1012.780029,1015.969971,991.340027,1000.900024,1000.900024,8679700
6/22/20,999.950012,1008.880005,990.02002,994.320007,994.320007,6362400
6/23/20,998.880005,1012,994.01001,1001.780029,1001.780029,6333500
6/24/20,994.109985,1000.884583,953.141418,963.289978,963.289978,8283333
